amount,tx_count_1min,tx_amount_1hour,is_new_device,is_overseas,is_night,currency,sender_country,receiver_country,is_cross_border,amount_risk_tier,amount_usd_equivalent,avg_amount_usd_24h,sender_account_age_days,receiver_account_age_days,sender_tx_count_24h,sender_total_amount_usd_24h,receiver_inbound_count_24h,sender_receiver_tx_count_24h,small_amount_burst_1m,small_amount_spread_24h,is_first_time_receiver,fraud
98111.62,0,360351.4,0,0,1,VND,VN,VN,0,LOW,3.92,3.75,777,92,1,3.75,2,1,0,0,0,0
471671.86,1,918199.63,0,0,0,VND,VN,VN,0,MEDIUM,18.87,30.6,879,519,2,61.2,1,2,0,0,1,0
738094.5,0,2408949.56,0,0,1,VND,VN,VN,0,MEDIUM,29.52,28.43,573,695,3,85.28,2,0,0,0,0,1
294532.32,1,1792647.53,0,0,0,VND,VN,VN,0,MEDIUM,11.78,8.49,581,151,2,16.99,3,0,0,0,0,0
1787821.37,1,8536550.44,0,0,0,VND,VN,VN,0,MEDIUM,71.51,61.16,369,434,2,122.33,3,2,0,0,0,0
137730.35,0,425720.13,0,0,0,VND,VN,VN,0,LOW,5.51,9.15,845,369,1,9.15,1,1,0,0,1,0
136417.36,3,334042.41,0,0,1,VND,VN,VN,0,LOW,5.46,6.84,138,734,2,13.68,2,0,0,0,0,0
236413.51,2,1025959.14,0,0,0,VND,VN,VN,0,MEDIUM,9.46,15.86,1320,403,2,31.72,4,1,0,0,0,0
228123.92,2,976480.36,1,0,0,VND,VN,VN,0,MEDIUM,9.12,5.15,1348,763,5,25.73,5,1,0,0,0,0
366814.53,2,704721.89,0,0,0,VND,VN,VN,0,MEDIUM,14.67,5.18,1136,82,3,15.54,2,2,0,0,0,0
169881.87,1,780210.72,0,0,0,VND,VN,VN,0,LOW,6.8,13.59,240,204,1,13.59,0,1,0,0,0,0
453900.33,0,613007.23,0,0,0,VND,VN,VN,0,MEDIUM,18.16,2.24,213,417,7,15.71,0,0,0,0,1,0
445836.14,1,815299.33,0,0,0,VND,VN,VN,0,MEDIUM,17.83,18.73,1398,690,2,37.46,2,1,0,0,0,0
2866578.95,1,4632100.52,1,1,0,VND,VN,US,1,HIGH,114.66,79.3,1045,614,4,317.21,1,2,0,0,0,1
205287.61,3,867469.45,0,0,0,VND,VN,VN,0,MEDIUM,8.21,9.03,675,358,3,27.08,3,0,0,0,0,0
381829.02,3,525915.43,0,0,0,VND,VN,VN,0,MEDIUM,15.27,6.74,843,490,4,26.96,0,3,0,0,0,0
467138.73,3,2630680.19,0,0,0,VND,VN,VN,0,MEDIUM,18.69,57.13,876,548,1,57.13,1,1,0,0,0,0
294954.95,2,997216.11,0,0,1,VND,VN,VN,0,MEDIUM,11.8,4.43,641,679,4,17.7,3,1,0,0,0,0
1290332.08,3,7121455.58,0,1,1,VND,VN,US,1,MEDIUM,51.61,16.61,467,484,5,83.05,3,2,0,0,1,0
63081.3,0,0.0,0,0,0,VND,VN,VN,0,LOW,2.52,2.87,1047,510,1,2.87,1,1,0,0,0,0
1697703.82,5,3507411.77,0,1,0,VND,VN,US,1,MEDIUM,67.91,6.8,8,242,6,40.78,0,0,0,0,0,0
463528.85,1,2188706.93,0,0,0,VND,VN,VN,0,MEDIUM,18.54,26.1,1321,475,1,26.1,0,0,0,0,0,0
283974.02,1,1501526.02,0,0,0,VND,VN,VN,0,MEDIUM,11.36,14.24,902,114,1,14.24,0,1,0,0,0,0
164932.85,1,497830.67,1,0,0,VND,VN,VN,0,LOW,6.6,5.96,742,485,3,17.89,1,3,0,0,1,0
84169.57,1,353751.64,0,0,0,VND,VN,VN,0,LOW,3.37,2.2,1429,329,2,4.4,4,0,0,0,0,0
416563.19,1,2214316.79,0,0,0,VND,VN,VN,0,MEDIUM,16.66,34.86,1045,589,1,34.86,1,1,0,0,0,0
304019.68,1,787002.08,1,0,0,VND,VN,VN,0,MEDIUM,12.16,4.7,252,157,6,28.23,0,2,0,0,0,0
2653730.32,3,7322403.28,0,1,0,USD,US,VN,1,CRITICAL,2653730.32,284769.68,786,2,5,1423848.41,0,2,0,0,0,1
100002.68,3,544117.76,0,0,0,VND,VN,VN,0,LOW,4.0,0.62,871,86,4,2.49,1,1,0,0,0,0
647592.46,6,3087576.68,1,1,0,VND,VN,US,1,MEDIUM,25.9,8.43,966,591,6,50.57,3,1,0,0,0,1
110086.3,3,478005.74,1,0,0,VND,VN,VN,0,LOW,4.4,5.41,697,303,0,5.41,1,0,0,0,1,0
639850.15,1,671792.21,0,0,0,VND,VN,VN,0,MEDIUM,25.59,19.05,666,291,1,19.05,2,1,0,0,0,0
751087.51,0,2790174.03,0,0,1,VND,VN,VN,0,MEDIUM,30.04,26.15,1198,47,4,104.6,2,2,0,0,0,1
1254111.21,2,1550601.5,1,0,0,VND,VN,VN,0,MEDIUM,50.16,42.6,450,53,4,170.41,2,1,0,0,1,1
438479.55,2,1472465.18,0,0,0,VND,VN,VN,0,MEDIUM,17.54,12.69,1196,139,2,25.38,1,2,0,0,0,0
536033.49,2,1556709.08,0,0,1,VND,VN,VN,0,MEDIUM,21.44,47.76,698,107,1,47.76,0,1,0,0,0,0
411293.69,0,1992167.58,0,0,0,VND,VN,VN,0,MEDIUM,16.45,10.18,847,95,1,10.18,3,1,0,0,0,0
455809.09,1,792957.93,0,0,0,VND,VN,VN,0,MEDIUM,18.23,61.7,764,549,1,61.7,2,1,0,0,0,0
307677.49,5,1708268.37,1,0,0,VND,VN,VN,0,MEDIUM,12.31,20.17,1060,556,0,20.17,3,0,1,0,0,0
471710.61,3,2752605.35,1,0,0,VND,VN,VN,0,MEDIUM,18.87,26.05,115,738,1,26.05,1,1,0,0,0,0
5740598.56,0,26954805.94,0,1,0,USD,US,VN,1,CRITICAL,5740598.56,13834383.64,429,68,0,13834383.64,3,0,0,0,0,1
349412.88,0,903479.42,0,0,0,VND,VN,VN,0,MEDIUM,13.98,10.51,1494,540,4,42.03,1,3,0,0,0,0
301946.49,1,1017821.06,0,0,1,VND,VN,VN,0,MEDIUM,12.08,12.75,44,169,3,38.25,4,3,0,0,0,0
344054.73,3,1801482.16,0,0,0,VND,VN,VN,0,MEDIUM,13.76,5.9,783,741,3,17.7,0,3,0,0,1,0
265184.5,3,1206981.47,0,0,0,VND,VN,VN,0,MEDIUM,10.61,3.74,1068,750,2,7.47,2,1,0,0,0,0
356759.3,0,421987.95,0,0,0,VND,VN,VN,0,MEDIUM,14.27,11.82,656,320,3,35.45,1,2,0,0,0,0
1285343.07,2,1572832.33,0,1,0,VND,VN,US,1,MEDIUM,51.41,76.98,7,280,0,76.98,1,0,0,0,1,0
699406.27,1,1050413.11,0,0,0,VND,VN,VN,0,MEDIUM,27.98,40.21,990,739,0,40.21,1,0,0,0,0,0
648907.19,1,2101247.37,0,0,0,VND,VN,VN,0,MEDIUM,25.96,4.85,1411,737,3,14.54,2,0,0,0,0,0
1505222.38,2,3021166.34,0,0,0,VND,VN,VN,0,MEDIUM,60.21,88.53,1178,509,2,177.07,1,2,0,0,0,0
291368.77,3,1110242.26,1,0,0,VND,VN,VN,0,MEDIUM,11.65,6.31,134,180,4,25.24,2,0,0,0,0,0
368235.47,2,1800974.66,0,0,0,VND,VN,VN,0,MEDIUM,14.73,9.29,488,645,3,27.87,0,0,0,0,0,0
356906.75,0,256218.71,0,0,1,VND,VN,VN,0,MEDIUM,14.28,7.62,665,362,5,38.09,2,1,0,0,0,1
344446.73,0,1614120.62,0,0,0,VND,VN,VN,0,MEDIUM,13.78,14.25,347,636,3,42.76,2,0,0,0,0,0
692106.53,2,707684.65,0,0,0,VND,VN,VN,0,MEDIUM,27.68,46.84,1129,509,2,93.68,1,1,0,0,1,0
87663.58,1,0.0,0,0,0,VND,VN,VN,0,LOW,3.51,5.58,1005,284,2,11.16,1,1,0,0,1,0
418960.34,1,1531233.26,0,0,1,VND,VN,VN,0,MEDIUM,16.76,20.2,829,351,2,40.39,5,2,0,0,0,0
1324872.74,4,8010762.71,0,0,0,VND,VN,VN,0,MEDIUM,52.99,142.84,1316,650,1,142.84,0,1,0,0,0,0
824233.83,2,1949667.56,0,0,0,VND,VN,VN,0,MEDIUM,32.97,15.12,856,108,4,60.49,0,0,0,0,0,0
3463301.32,3,12050647.16,0,1,1,VND,VN,US,1,HIGH,138.53,92.58,924,786,4,370.32,3,1,0,0,0,1
557682.87,0,3249683.4,0,0,0,VND,VN,VN,0,MEDIUM,22.31,21.46,624,11,3,64.37,0,2,0,0,0,0
189693.32,2,718749.19,0,0,0,VND,VN,VN,0,LOW,7.59,3.18,988,179,3,9.54,0,3,0,0,0,0
168993.9,5,511950.96,0,0,0,VND,VN,VN,0,LOW,6.76,8.68,551,411,0,8.68,0,0,1,0,0,0
169987.09,1,280758.24,0,0,0,VND,VN,VN,0,LOW,6.8,2.27,982,119,3,6.82,1,0,0,0,0,0
126267.62,3,201085.92,0,0,0,VND,VN,VN,0,LOW,5.05,4.13,93,180,4,16.53,2,1,0,0,1,0
603171.25,1,898563.07,1,0,1,VND,VN,VN,0,MEDIUM,24.13,17.78,597,459,3,53.33,0,0,0,0,0,1
892045.52,1,1202804.68,0,0,0,VND,VN,VN,0,MEDIUM,35.68,109.91,641,759,1,109.91,3,0,0,0,0,0
410782.85,0,1976099.66,0,0,0,VND,VN,VN,0,MEDIUM,16.43,49.62,381,374,1,49.62,2,1,0,0,0,0
542307.78,3,2017767.25,0,0,0,VND,VN,VN,0,MEDIUM,21.69,49.44,318,176,0,49.44,1,0,0,0,1,0
369572.29,3,544221.61,0,0,0,VND,VN,VN,0,MEDIUM,14.78,9.81,849,244,4,39.23,2,1,0,0,0,0
454325.68,3,1257286.01,0,0,0,VND,VN,VN,0,MEDIUM,18.17,4.9,663,135,4,19.61,0,1,0,0,0,0
60609.85,4,135033.5,1,0,1,VND,VN,VN,0,LOW,2.42,1.07,692,547,5,5.33,0,1,0,0,0,0
375497.71,1,1116507.48,0,0,0,VND,VN,VN,0,MEDIUM,15.02,41.31,873,117,1,41.31,2,1,0,0,0,0
1056928.35,3,4024595.61,0,1,1,VND,VN,US,1,MEDIUM,42.28,51.97,604,700,1,51.97,4,0,0,0,0,0
287759.37,1,574112.86,0,0,0,VND,VN,VN,0,MEDIUM,11.51,32.79,1148,532,1,32.79,0,1,0,0,0,0
351274.6,0,1643538.0,0,0,0,VND,VN,VN,0,MEDIUM,14.05,8.68,493,772,3,26.03,0,3,0,0,0,0
173390.12,5,18417.21,1,0,0,VND,VN,VN,0,LOW,6.94,6.35,1313,336,2,12.69,2,2,1,0,0,0
132361.57,2,103745.8,1,0,1,VND,VN,VN,0,LOW,5.29,5.57,156,528,2,11.14,0,2,0,0,0,0
169487.97,1,843529.92,0,0,0,VND,VN,VN,0,LOW,6.78,3.37,1209,108,3,10.12,1,3,0,0,0,0
100082.4,0,338927.79,0,0,0,VND,VN,VN,0,LOW,4.0,12.27,35,662,1,12.27,2,1,0,0,0,0
124691.11,1,243061.59,0,0,0,VND,VN,VN,0,LOW,4.99,7.41,4,57,2,14.81,0,1,0,0,0,0
138217.18,2,336646.44,0,0,0,VND,VN,VN,0,LOW,5.53,5.4,596,422,2,10.81,0,0,0,0,0,0
101082.01,3,463226.58,0,0,0,VND,VN,VN,0,LOW,4.04,1.61,1076,639,4,6.45,0,0,0,0,0,0
440903.63,3,548291.09,1,0,1,VND,VN,VN,0,MEDIUM,17.64,8.72,512,615,4,34.88,1,2,0,0,0,0
150938.47,0,595259.13,0,0,0,VND,VN,VN,0,LOW,6.04,12.25,756,321,1,12.25,3,0,0,0,0,1
73322.21,1,32301.5,0,0,0,VND,VN,VN,0,LOW,2.93,5.05,1045,340,2,10.1,2,1,0,0,0,0
219489.62,1,1189478.54,0,0,0,VND,VN,VN,0,MEDIUM,8.78,21.37,189,393,1,21.37,1,1,0,0,0,0
510925.56,4,1868767.13,0,1,0,VND,VN,US,1,MEDIUM,20.44,32.27,1005,217,2,64.55,5,0,0,0,0,0
885858.04,0,3389523.28,0,0,0,VND,VN,VN,0,MEDIUM,35.43,36.73,937,201,2,73.46,0,1,0,0,0,0
327644.94,1,503119.13,0,0,0,VND,VN,VN,0,MEDIUM,13.11,5.5,979,292,3,16.51,1,3,0,0,0,0
314531.08,3,1694025.09,0,1,0,USD,US,VN,1,CRITICAL,314531.08,197174.47,375,148,5,985872.36,2,3,0,0,0,0
1273420.92,4,3427359.55,1,1,0,USD,US,VN,1,CRITICAL,1273420.92,4448220.82,1463,133,0,4448220.82,7,0,0,0,1,1
316074.04,2,512291.39,0,0,1,VND,VN,VN,0,MEDIUM,12.64,11.54,180,60,3,34.61,2,3,0,0,1,0
247965.07,2,567939.3,0,0,0,VND,VN,VN,0,MEDIUM,9.92,3.72,1244,585,2,7.44,1,2,0,0,0,0
966043.8,1,3157602.65,0,0,0,VND,VN,VN,0,MEDIUM,38.64,8.52,1272,8,6,51.1,6,1,0,0,0,0
142679.96,2,200434.34,0,0,0,VND,VN,VN,0,LOW,5.71,6.5,1128,496,3,19.49,1,0,0,0,0,0
644583.48,0,2881405.24,0,0,0,VND,VN,VN,0,MEDIUM,25.78,24.8,47,504,3,74.39,0,1,0,0,1,0
218132.65,0,1041861.13,1,0,0,VND,VN,VN,0,MEDIUM,8.73,21.27,1233,173,0,21.27,3,0,0,0,1,0
292503.72,1,328654.85,0,0,0,VND,VN,VN,0,MEDIUM,11.7,12.61,1061,131,2,25.22,1,2,0,0,0,0
168996.0,5,423048.77,0,0,0,VND,VN,VN,0,LOW,6.76,3.05,834,587,7,21.36,1,0,1,0,0,0
177272.61,2,806090.24,0,0,0,VND,VN,VN,0,LOW,7.09,6.23,1417,627,2,12.47,2,0,0,0,1,0
213837.22,1,436858.42,0,0,0,VND,VN,VN,0,MEDIUM,8.55,4.41,61,35,3,13.22,1,1,0,0,0,1
71283.96,5,237368.67,1,0,1,VND,VN,VN,0,LOW,2.85,2.58,1211,5,2,5.16,3,1,1,0,0,1
384610.68,1,1572013.26,0,0,1,VND,VN,VN,0,MEDIUM,15.38,16.29,1132,579,2,32.58,2,1,0,0,0,0
323246.49,2,1415827.2,0,0,0,VND,VN,VN,0,MEDIUM,12.93,12.72,706,157,2,25.44,1,2,0,0,0,0
96444.2,6,197360.54,1,0,0,VND,VN,VN,0,LOW,3.86,3.87,1330,369,3,11.6,2,2,1,0,0,0
486486.66,2,2465075.21,0,0,1,VND,VN,VN,0,MEDIUM,19.46,10.97,1232,543,5,54.83,0,1,0,0,0,0
884517.55,0,3777765.65,0,0,0,VND,VN,VN,0,MEDIUM,35.38,26.76,1049,418,1,26.76,2,1,0,0,0,0
180161.84,0,198210.83,0,0,0,VND,VN,VN,0,LOW,7.21,9.9,934,572,2,19.8,1,2,0,0,0,1
164624.51,5,160549.4,0,0,0,VND,VN,VN,0,LOW,6.58,0.9,385,162,5,4.48,2,3,1,0,0,0
683553.03,0,1816402.52,0,0,1,VND,VN,VN,0,MEDIUM,27.34,32.59,528,175,2,65.19,2,2,0,0,1,0
401289.58,5,1993880.3,1,0,1,VND,VN,VN,0,MEDIUM,16.05,4.42,556,296,3,13.25,1,3,0,0,0,0
267816.47,1,909562.59,0,0,0,VND,VN,VN,0,MEDIUM,10.71,5.86,845,101,2,11.73,3,1,0,0,0,0
546298.93,1,2922078.73,0,0,0,VND,VN,VN,0,MEDIUM,21.85,16.71,496,402,4,66.84,0,2,0,0,1,1
1211015.47,7,5047529.58,1,1,0,USD,US,VN,1,CRITICAL,1211015.47,315389.91,792,744,3,946169.74,2,1,0,0,0,0
4296737.0,6,19886946.09,0,1,0,VND,VN,US,1,HIGH,171.87,78.35,598,374,4,313.38,4,3,0,0,0,1
292855.38,2,327450.26,0,0,0,VND,VN,VN,0,MEDIUM,11.71,7.8,850,427,4,31.21,1,3,0,0,0,0
408339.49,1,1266532.45,0,0,0,VND,VN,VN,0,MEDIUM,16.33,8.74,984,432,5,43.68,3,2,0,0,0,0
675728.13,2,1096972.4,0,0,0,VND,VN,VN,0,MEDIUM,27.03,8.95,734,94,4,35.79,2,3,0,0,0,0
47293.51,2,102436.25,0,0,0,VND,VN,VN,0,LOW,1.89,0.75,430,185,3,2.24,3,2,0,0,0,0
694318.49,1,1514070.5,0,0,0,VND,VN,VN,0,MEDIUM,27.77,10.23,662,315,3,30.69,2,1,0,0,1,0
203042.51,2,905423.55,0,0,0,VND,VN,VN,0,MEDIUM,8.12,6.93,1483,8,4,27.72,3,1,0,0,1,0
431473.18,1,2123486.48,0,0,1,VND,VN,VN,0,MEDIUM,17.26,42.06,1215,671,0,42.06,1,0,0,0,1,0
1033121.33,0,5642836.54,0,0,0,VND,VN,VN,0,MEDIUM,41.32,70.52,1396,108,2,141.05,1,2,0,0,0,0
235761.45,2,1213718.78,0,0,0,VND,VN,VN,0,MEDIUM,9.43,7.14,1489,287,1,7.14,1,1,0,0,0,1
210735.98,1,296909.15,0,0,0,VND,VN,VN,0,MEDIUM,8.43,6.36,216,602,3,19.07,1,3,0,0,0,0
284629.26,1,1396265.27,0,0,1,VND,VN,VN,0,MEDIUM,11.39,4.15,1310,133,5,20.73,1,1,0,0,0,0
99785.91,1,170589.76,0,0,1,VND,VN,VN,0,LOW,3.99,10.69,379,330,1,10.69,3,1,0,0,0,1
7192828.04,2,36807054.92,0,1,0,USD,US,VN,1,CRITICAL,7192828.04,9956249.86,1484,298,2,19912499.73,5,1,0,0,0,1
287251.25,0,310723.0,0,0,0,VND,VN,VN,0,MEDIUM,11.49,4.08,454,786,3,12.25,1,1,0,0,0,0
1018857.9,1,3723143.23,0,0,1,VND,VN,VN,0,MEDIUM,40.75,26.77,545,720,1,26.77,1,1,0,0,0,0
230981.84,1,1274667.2,0,0,0,VND,VN,VN,0,MEDIUM,9.24,4.76,323,163,2,9.51,4,1,0,0,1,0
304219.33,2,809447.09,0,0,0,VND,VN,VN,0,MEDIUM,12.17,4.11,1076,576,5,20.53,0,0,0,0,1,0
602111.62,1,1947106.75,0,0,1,VND,VN,VN,0,MEDIUM,24.08,26.48,543,478,0,26.48,1,0,0,0,0,0
588513.94,6,2567513.52,0,1,0,USD,US,VN,1,CRITICAL,588513.94,66144.64,373,414,8,529157.11,2,1,0,0,0,1
274604.55,2,722431.63,0,0,1,VND,VN,VN,0,MEDIUM,10.98,20.92,1282,670,1,20.92,1,1,0,0,0,0
2136751.16,8,12266246.75,1,1,0,VND,VN,US,1,HIGH,85.47,44.91,239,787,4,179.64,3,2,0,0,0,1
252767.29,2,600878.43,0,0,1,VND,VN,VN,0,MEDIUM,10.11,9.55,857,215,2,19.1,1,1,0,0,0,0
206425.42,2,305189.49,1,0,1,VND,VN,VN,0,MEDIUM,8.26,1.71,1101,258,4,6.84,1,1,0,0,0,0
684484.35,2,4012951.81,0,0,0,VND,VN,VN,0,MEDIUM,27.38,28.5,201,660,0,28.5,0,0,0,0,0,0
848170.22,0,2635911.79,0,0,0,VND,VN,VN,0,MEDIUM,33.93,73.41,364,454,1,73.41,4,1,0,0,0,0
3950063.26,2,19796911.92,0,1,0,USD,US,VN,1,CRITICAL,3950063.26,1122446.81,814,209,3,3367340.42,2,1,0,0,0,1
178752.33,2,773982.0,0,0,1,VND,VN,VN,0,LOW,7.15,7.32,5,389,2,14.63,1,2,0,0,0,0
192050.38,5,907571.87,1,0,0,VND,VN,VN,0,LOW,7.68,17.79,684,309,1,17.79,0,1,1,0,1,1
208212.61,3,449935.33,0,0,0,VND,VN,VN,0,MEDIUM,8.33,6.26,35,495,3,18.79,0,2,0,0,0,0
508332.19,3,3061759.99,1,0,1,VND,VN,VN,0,MEDIUM,20.33,15.11,1463,646,2,30.23,3,2,0,0,0,1
120861.63,4,135444.53,0,0,0,VND,VN,VN,0,LOW,4.83,3.82,1478,42,2,7.63,3,1,0,0,0,1
126089.57,1,632134.72,0,0,0,VND,VN,VN,0,LOW,5.04,0.79,690,460,5,3.94,2,3,0,0,1,0
173554.41,3,838263.49,0,0,0,VND,VN,VN,0,LOW,6.94,2.84,711,671,3,8.53,0,3,0,0,0,1
146727.6,2,119740.42,0,0,1,VND,VN,VN,0,LOW,5.87,3.78,1251,485,5,18.88,1,2,0,0,1,0
575658.7,2,2641827.67,0,0,0,VND,VN,VN,0,MEDIUM,23.03,13.52,284,9,3,40.57,2,1,0,0,0,0
547287.2,3,690147.93,1,0,1,VND,VN,VN,0,MEDIUM,21.89,2.87,987,641,4,11.49,0,0,0,0,0,0
206641.17,1,904946.24,0,0,0,VND,VN,VN,0,MEDIUM,8.27,1.52,1416,359,5,7.59,1,1,0,0,0,0
256427.17,6,649125.41,1,0,1,VND,VN,VN,0,MEDIUM,10.26,16.62,1234,595,1,16.62,2,0,1,0,1,0
44143.46,1,244938.47,1,0,0,VND,VN,VN,0,LOW,1.77,1.97,310,51,0,1.97,2,0,0,0,0,0
828185.34,7,2436779.82,0,1,0,USD,US,VN,1,CRITICAL,828185.34,670637.25,1314,1,4,2682549.0,3,1,0,0,0,1
753862.4,2,3290933.11,0,0,1,VND,VN,VN,0,MEDIUM,30.15,11.29,1456,167,6,67.74,6,6,0,0,1,0
202022.64,1,728066.05,0,0,1,VND,VN,VN,0,MEDIUM,8.08,6.94,469,91,4,27.77,1,2,0,0,0,0
130694.43,0,513448.17,0,0,0,VND,VN,VN,0,LOW,5.23,2.02,908,547,5,10.1,1,2,0,0,1,0
832483.61,4,4294350.45,1,0,0,VND,VN,VN,0,MEDIUM,33.3,108.32,1422,628,1,108.32,3,1,0,0,0,0
128558.57,1,609199.77,1,0,0,VND,VN,VN,0,LOW,5.14,8.44,308,611,2,16.89,1,1,0,0,0,0
945571.85,1,5288123.38,1,0,0,VND,VN,VN,0,MEDIUM,37.82,24.38,340,150,4,97.51,0,3,0,0,0,0
2586805.75,0,12889299.46,0,0,0,VND,VN,VN,0,HIGH,103.47,138.35,585,285,2,276.7,2,2,0,0,0,1
273202.09,0,504220.6,0,0,1,VND,VN,VN,0,MEDIUM,10.93,7.23,290,594,0,7.23,3,0,0,0,1,0
3588643.06,4,20760559.02,0,1,0,VND,VN,US,1,HIGH,143.55,94.28,844,763,4,377.1,3,2,0,0,0,1
84821.1,3,227868.28,1,0,0,VND,VN,VN,0,LOW,3.39,4.39,607,179,2,8.79,2,0,0,0,0,0
82067.22,1,354396.16,0,0,0,VND,VN,VN,0,LOW,3.28,3.97,47,658,2,7.95,1,2,0,0,1,0
163154.75,1,564224.0,0,0,0,VND,VN,VN,0,LOW,6.53,6.89,507,681,3,20.67,0,2,0,0,0,0
549527.95,0,2294644.22,0,0,0,VND,VN,VN,0,MEDIUM,21.98,14.11,539,436,4,56.45,4,0,0,0,0,0
296946.73,0,929721.95,0,0,1,VND,VN,VN,0,MEDIUM,11.88,1.49,1370,208,4,5.95,5,3,0,0,1,0
257866.85,0,491822.0,0,0,0,VND,VN,VN,0,MEDIUM,10.31,5.48,444,689,4,21.92,2,1,0,0,0,0
586103.79,2,2541208.64,0,1,0,USD,US,VN,1,CRITICAL,586103.79,199686.67,1153,147,6,1198120.02,2,0,0,0,0,1
269544.17,4,476340.48,1,0,0,VND,VN,VN,0,MEDIUM,10.78,17.33,230,510,2,34.66,2,2,0,0,0,1
183009.1,3,369205.9,0,0,0,VND,VN,VN,0,LOW,7.32,3.95,166,271,3,11.84,3,3,0,0,0,0
148468.51,1,636243.15,0,0,0,VND,VN,VN,0,LOW,5.94,5.72,1313,561,3,17.16,1,0,0,0,0,0
139313.04,1,629195.1,0,0,0,VND,VN,VN,0,LOW,5.57,6.63,1051,550,2,13.26,0,1,0,0,0,0
1786887.78,4,2915571.14,0,1,0,VND,VN,US,1,MEDIUM,71.48,97.15,197,739,2,194.3,2,1,0,0,0,0
172776.58,0,420580.66,0,0,0,VND,VN,VN,0,LOW,6.91,15.51,1089,668,1,15.51,4,1,0,0,1,0
295112.51,2,702742.47,0,0,0,VND,VN,VN,0,MEDIUM,11.8,5.78,691,726,4,23.1,1,0,0,0,0,0
78687.5,0,347644.66,0,0,0,VND,VN,VN,0,LOW,3.15,3.69,1141,210,2,7.38,3,2,0,0,0,0
1913519.12,0,5180819.05,0,1,0,USD,US,VN,1,CRITICAL,1913519.12,4585714.8,474,727,1,4585714.8,1,1,0,0,0,0
355235.07,3,680398.91,0,0,0,VND,VN,VN,0,MEDIUM,14.21,14.01,145,161,1,14.01,3,0,0,0,0,0
832480.78,6,2284154.1,0,1,0,USD,US,VN,1,CRITICAL,832480.78,203128.9,1182,683,3,609386.71,2,3,0,0,0,0
334749.48,1,1855424.77,0,0,0,VND,VN,VN,0,MEDIUM,13.39,3.63,1088,640,4,14.51,0,2,0,0,0,0
597569.7,0,668496.15,0,0,0,VND,VN,VN,0,MEDIUM,23.9,12.08,1388,724,1,12.08,1,1,0,0,0,0
100046.71,1,511198.11,0,0,0,VND,VN,VN,0,LOW,4.0,2.28,176,406,6,13.67,3,2,0,0,0,0
311770.26,1,1923375.1,0,0,0,VND,VN,VN,0,MEDIUM,12.47,4.49,312,438,2,8.97,1,1,0,0,1,0
111429.28,2,144091.32,0,0,0,VND,VN,VN,0,LOW,4.46,6.63,565,125,2,13.27,3,2,0,0,1,1
316698.73,1,308441.34,0,0,1,VND,VN,VN,0,MEDIUM,12.67,4.07,67,558,4,16.26,1,2,0,0,0,0
244228.48,5,1502551.44,0,0,0,VND,VN,VN,0,MEDIUM,9.77,5.0,843,68,5,24.99,0,2,1,0,0,0
291069.19,0,939883.27,0,0,0,VND,VN,VN,0,MEDIUM,11.64,2.44,1042,318,6,14.65,3,1,0,0,0,0
560346.02,0,1428139.2,0,0,0,VND,VN,VN,0,MEDIUM,22.41,34.29,869,705,2,68.59,0,2,0,0,0,0
547918.8,0,1388040.44,0,0,0,VND,VN,VN,0,MEDIUM,21.92,18.24,1195,288,2,36.48,2,2,0,0,0,0
669999.2,1,2339782.05,0,0,0,VND,VN,VN,0,MEDIUM,26.8,38.18,677,748,2,76.37,3,2,0,0,0,0
220293.64,1,721369.98,0,0,0,VND,VN,VN,0,MEDIUM,8.81,21.01,451,36,1,21.01,0,1,0,0,0,0
502513.62,1,1914772.03,0,0,1,VND,VN,VN,0,MEDIUM,20.1,40.33,1461,64,1,40.33,0,1,0,0,0,0
1478676.67,3,4328208.88,0,1,0,VND,VN,US,1,MEDIUM,59.15,72.27,894,596,2,144.53,4,0,0,0,1,1
224491.49,1,781954.53,0,0,0,VND,VN,VN,0,MEDIUM,8.98,2.32,760,492,3,6.95,2,2,0,0,0,0
323806.73,1,1936479.65,0,0,0,VND,VN,VN,0,MEDIUM,12.95,1.93,1138,602,6,11.56,1,3,0,0,0,0
1403073.88,2,7008261.74,1,1,0,USD,US,VN,1,CRITICAL,1403073.88,1471495.43,981,692,3,4414486.28,4,3,0,0,1,1
4664700.75,6,18284875.8,0,1,0,USD,US,VN,1,CRITICAL,4664700.75,3374968.08,168,543,4,13499872.31,2,1,0,0,0,1
544521.27,2,1850459.8,0,0,0,VND,VN,VN,0,MEDIUM,21.78,2.79,1180,616,5,13.93,2,1,0,0,0,0
230521.85,0,1288512.78,0,0,0,VND,VN,VN,0,MEDIUM,9.22,10.6,843,79,3,31.8,2,3,0,0,0,1
218801.0,0,542027.6,0,0,1,VND,VN,VN,0,MEDIUM,8.75,2.28,1269,729,3,6.83,2,2,0,0,1,0
2245526.99,4,12119489.39,0,1,1,USD,US,VN,1,CRITICAL,2245526.99,3493930.28,199,609,1,3493930.28,2,0,0,0,0,1
810151.86,6,1755968.31,0,0,0,VND,VN,VN,0,MEDIUM,32.41,17.99,525,480,4,71.97,1,2,0,0,0,0
375739.48,2,830002.89,0,0,0,VND,VN,VN,0,MEDIUM,15.03,11.59,1367,693,0,11.59,2,0,0,0,1,0
